primary_key	patron_arrival_time	drink_name	order_arrival_time	prepTime	order_completion_time
25_68	2228	Mojito	2984	75	6391
29_113	2729	Vodka shot	6323	20	6435
24_114	2161	Tequila shot	6405	20	6476
29_115	2729	Cosmopolitan	6438	65	6563
26_76	2423	Margarita	3317	75	6661
29_117	2729	Cider	6615	25	6708
33_99	3195	Mojito	4777	75	6804
22_103	2117	Margarita	5190	75	6905
33_120	3195	Martini	6919	60	6988
7_106	487	Margarita	5379	75	7085
21_110	2048	Margarita	5957	75	7180
25_116	2228	Mojito	6502	75	7278
21_121	2048	Gin and Tonic	7262	40	7338
26_118	2423	Margarita	6742	75	7434
25_122	2228	Gin and Tonic	7393	40	7496
29_119	2729	Mojito	6809	75	7592
25_125	2228	Bloody Mary	7607	70	7681
26_124	2423	Margarita	7516	75	7781
41_127	7782	Vodka shot	7784	20	7820
41_128	7782	Gin and Tonic	7823	40	7887
26_130	2423	Beer	7862	25	7935
29_126	2729	Mojito	7702	75	8038
26_132	2423	Red Wine	8037	25	8084
12_25	1205	Pina Colada	1206	100	8208
13_26	1310	Pina Colada	1312	100	8331
12_133	1205	Red Wine	8332	25	8379
27_56	2453	Pina Colada	2455	100	8502
13_134	1310	Vodka shot	8452	20	8545
12_135	1205	Cider	8531	25	8597
13_136	1310	Margarita	8549	75	8693
27_137	2453	Cider	8624	25	8744
17_108	1724	Pina Colada	5749	100	8864
27_139	2453	Cosmopolitan	8849	65	8953
18_111	1971	Pina Colada	6089	100	9076
21_123	2048	Pina Colada	7449	100	9200
18_140	1971	Beer	9196	25	9247
41_131	7782	Pina Colada	8000	100	9371
21_141	2048	Beer	9321	25	9421
18_142	1971	Pina Colada	9348	100	9547
21_144	2048	Vodka shot	9525	20	9592
41_143	7782	Martini	9493	60	9676
0_2	117	B52	135	200	9903
0_147	117	Vodka shot	9914	20	9955
41_146	7782	Martini	9788	60	10039
11_28	1132	B52	1387	200	10270
19_42	1978	B52	1979	200	10493
20_50	2014	B52	2231	200	10723
31_70	3029	B52	3032	200	10952
32_81	3040	B52	3561	200	11178
32_148	3040	Mojito	11189	75	11364
37_93	4090	B52	4417	200	11594
32_149	3040	Red Wine	11479	25	11648
37_150	4090	Beer	11605	25	11698
38_95	4100	B52	4494	200	11925
37_151	4090	Red Wine	11798	25	11976
32_152	3040	Red Wine	11800	25	12025
39_96	4479	B52	4533	200	12252
37_153	4090	Tequila shot	12127	20	12295
39_155	4479	Cosmopolitan	12263	65	12383
32_154	3040	Margarita	12180	75	12481
39_157	4479	Bloody Mary	12433	70	12575
10_101	768	B52	5106	200	12803
10_158	768	Cider	12813	25	12850
40_104	5138	B52	5195	200	13073
10_159	768	Tequila shot	12955	20	13123
10_160	768	Martini	13127	60	13206
25_129	2228	B52	7831	200	13430
10_161	768	Mojito	13320	75	13529
12_138	1205	B52	8701	200	13754
10_163	768	Vodka shot	13645	20	13802
12_164	1205	Vodka shot	13766	20	13842
10_165	768	Bloody Mary	13805	70	13934
12_166	1205	Mojito	13846	75	14032
18_145	1971	B52	9673	200	14255
12_167	1205	Red Wine	14144	25	14304
37_156	4090	B52	12299	200	14531
12_169	1205	Pina Colada	14458	100	14656
37_170	4090	Pina Colada	14542	100	14779
25_162	2228	B52	13441	200	15004
18_168	1971	B52	14266	200	15228
