primary_key	patron_arrival_time	drink_name	order_arrival_time	prepTime	order_completion_time
29_152	2499	Draft Beer	10985	50	11337
30_153	2533	Martini	11004	60	11420
29_155	2499	Gin and Tonic	11438	40	11489
31_154	2640	Beer	11149	25	11533
30_156	2533	Tequila shot	11531	20	11578
29_158	2499	B52	11600	200	11801
29_159	2499	Beer	11812	25	11852
30_157	2533	Draft Beer	11581	50	11922
32_54	2668	Tequila shot	2672	20	11966
29_160	2499	Draft Beer	11952	50	12034
30_162	2533	Vodka shot	12022	20	12072
30_163	2533	Mojito	12076	75	12167
29_164	2499	Red Wine	12135	25	12217
32_161	2668	B52	11969	200	12438
30_165	2533	Martini	12278	60	12529
32_166	2668	Gin and Tonic	12449	40	12594
33_55	2683	Gin and Tonic	2686	40	12659
34_58	2917	Red Wine	2920	25	12703
32_167	2668	Gin and Tonic	12706	40	12763
33_168	2683	Gin and Tonic	12772	40	12827
35_61	3112	Tequila shot	3116	20	12872
32_170	2668	White Wine	12873	25	12918
33_172	2683	Pina Colada	12938	100	13042
34_169	2917	Martini	12855	60	13128
32_173	2668	Draft Beer	13068	50	13200
33_174	2683	Bloody Mary	13163	70	13292
34_175	2917	Gin and Tonic	13241	40	13356
35_171	3112	Draft Beer	12875	50	13427
33_176	2683	White Wine	13442	25	13472
34_177	2917	Bloody Mary	13468	70	13564
35_178	3112	Cosmopolitan	13529	65	13652
33_179	2683	White Wine	13624	25	13699
34_181	2917	Tequila shot	13715	20	13740
34_182	2917	White Wine	13744	25	13786
35_180	3112	Cider	13703	25	13834
33_183	2683	White Wine	13850	25	13881
36_63	3436	Vodka shot	3438	20	13920
36_184	3436	Gin and Tonic	13924	40	13979
37_64	3549	Cider	3551	25	14038
38_73	4342	Bloody Mary	4345	70	14129
36_185	3436	Pina Colada	14090	100	14270
38_186	4342	Beer	14280	25	14318
39_76	4601	Mojito	4604	75	14415
36_187	3436	Pina Colada	14391	100	14538
38_188	4342	Cosmopolitan	14418	65	14626
39_189	4601	Mojito	14529	75	14727
36_190	3436	Cosmopolitan	14659	65	14816
38_191	4342	Vodka shot	14677	20	14856
38_192	4342	White Wine	14860	25	14966
40_79	4744	Gin and Tonic	3341	40	15028
41_84	5109	Cider	3708	25	15084
42_88	5889	White Wine	4487	25	15132
38_193	4342	Cider	15116	25	15177
40_194	4744	Martini	15142	60	15256
38_196	4342	Mojito	15278	75	15359
41_195	5109	White Wine	15185	25	15412
42_197	5889	Vodka shot	15282	20	15451
38_199	4342	B52	15471	200	15672
41_200	5109	Vodka shot	15563	20	15723
41_201	5109	Gin and Tonic	15727	40	15783
42_198	5889	White Wine	15455	25	15829
43_92	6246	Gin and Tonic	4843	40	15901
41_202	5109	Draft Beer	15895	50	15992
42_203	5889	Cider	15979	25	16041
43_204	6246	Cider	16012	25	16092
42_205	5889	Draft Beer	16142	50	16194
43_206	6246	Draft Beer	16193	50	16274
42_207	5889	Draft Beer	16295	50	16349
43_208	6246	Mojito	16374	75	16451
43_209	6246	Martini	16563	60	16626
43_210	6246	White Wine	16738	25	16765
43_211	6246	Red Wine	16918	25	16944
43_212	6246	Gin and Tonic	17101	40	17143
