primary_key	patron_arrival_time	drink_name	order_arrival_time	prepTime	order_completion_time
0_1	117	B52	132	200	334
0_7	117	Cosmopolitan	346	65	459
1_2	125	White Wine	132	25	522
2_3	191	Tequila shot	192	20	564
2_10	191	Vodka shot	568	20	605
2_11	191	Tequila shot	609	20	646
2_12	191	Draft Beer	650	50	716
1_14	125	Red Wine	673	25	764
3_4	250	Vodka shot	252	20	805
3_17	250	Gin and Tonic	809	40	866
4_5	277	Cider	280	25	912
5_6	288	Mojito	289	75	1007
3_18	250	Mojito	977	75	1104
4_19	277	Vodka shot	1017	20	1148
4_22	277	Mojito	1152	75	1247
5_20	288	Red Wine	1118	25	1296
6_8	459	Red Wine	462	25	1343
4_25	277	Pina Colada	1359	100	1466
5_26	288	Pina Colada	1446	100	1588
6_27	459	Beer	1495	25	1633
7_9	487	Red Wine	489	25	1681
8_13	668	Beer	670	25	1729
5_31	288	Martini	1709	60	1811
9_15	747	Gin and Tonic	748	40	1872
7_33	487	Mojito	1832	75	1967
5_34	288	Cider	1922	25	2012
9_37	747	Gin and Tonic	1983	40	2073
7_40	487	Draft Beer	2077	50	2142
10_16	768	Vodka shot	771	20	2185
9_44	747	Red Wine	2184	25	2233
7_47	487	Martini	2243	60	2317
10_45	768	White Wine	2189	25	2365
9_48	747	White Wine	2385	25	2415
7_50	487	B52	2428	200	2642
10_52	768	Gin and Tonic	2518	40	2700
11_21	1132	Vodka shot	1134	20	2740
11_55	1132	Cosmopolitan	2743	65	2824
10_56	768	Pina Colada	2813	100	2946
12_23	1205	Bloody Mary	1206	70	3037
13_24	1310	White Wine	1311	25	3082
10_60	768	Tequila shot	3067	20	3121
10_61	768	Margarita	3124	75	3219
12_62	1205	Bloody Mary	3188	70	3310
10_65	768	Vodka shot	3301	20	3350
10_66	768	Mojito	3354	75	3445
12_67	1205	Bloody Mary	3460	70	3536
13_64	1310	Margarita	3233	75	3685
12_70	1205	B52	3687	200	3907
12_72	1205	White Wine	3918	25	3952
13_71	1310	White Wine	3766	25	3996
14_28	1576	B52	1578	200	4222
12_75	1205	Bloody Mary	4104	70	4313
14_77	1576	Martini	4233	60	4394
15_29	1674	Margarita	1676	75	4489
12_78	1205	Martini	4464	60	4571
14_80	1576	Bloody Mary	4505	70	4660
16_30	1686	Martini	1687	60	4743
12_81	1205	B52	4682	200	4969
16_82	1686	Martini	4855	60	5050
17_32	1724	White Wine	1726	25	5098
18_35	1971	Beer	1972	25	5144
16_84	1686	Gin and Tonic	5161	40	5208
19_36	1978	Mojito	1980	75	5305
16_87	1686	Martini	5318	60	5389
17_86	1724	Beer	5248	25	5439
18_85	1971	Vodka shot	5245	20	5492
16_89	1686	Beer	5500	25	5541
17_90	1724	Vodka shot	5540	20	5587
18_88	1971	White Wine	5496	25	5640
