patron_id	patron_arrival_time	num_of_drinks	first_order_arrival_time	last_order_completion_time	total_prepTime
0	372	8	396	1639	545
1	1040	6	1044	2403	370
2	1158	2	1172	2135	240
3	1341	6	1343	3496	400
4	1949	5	1951	2953	185
5	1997	1	2000	2752	65
6	2026	5	2029	3988	255
7	2208	6	2210	4371	325
8	2391	2	2394	4468	275
9	2414	6	2417	5708	245
10	2508	7	2510	5753	555
11	2718	1	2720	4845	50
12	3669	6	3673	6531	405
